W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,
3,8,1000,0.7584,0.7379,1,0,0,0,0,0,0,0,0,0,0.9503,0.575,0.5606,0,0,0,0,0,0,1.000,0.6322,0.9453,1.000,0.4842,0.3679,0.6667,-0.782,0,0,0,0,0,0,0,1.000,0.3612,0.5361,1.000,0.0517,0.5944,0.9998,-0.896,0.2877,0,0,0,0,0,0,1.000,-0.219,0.2762,0.8364,0.5917,0.2234,0.7792,0.1292,0.1148,0.7205,0.6194,0.08480,0,0,0,0,0,0,0,0,0,0.9634,0.7006,1
3,8,1500,0.7785,0.7359,1,0,0,0,0,0,0,0,0,0,0.8892,0.5306,0.4806,0.2622,0.1339,0,0,0,0,1.000,0.6192,0.9521,0.9997,0.0781,0.1042,0.5239,-0.803,0,0,0,0,0,0,0,1.000,0.5421,0.6899,1.000,0.3377,0.7803,0.9997,-0.424,0.3618,0,0,0,0,0,0,1.000,0.0783,0.3320,0.9999,0.5904,0.5732,0.8558,0.0842,0.3513,0.7083,0.622,0.08388,0,0,0,0,0,0,0,0,0,1.000,0.708,1
3,8,2000,0.7775,0.7361,1,0,0,0,0,0,0,0,0,0,0.8936,0.5528,0.4801,0.28,0.1606,0,0,0,0,0.9468,0.5689,0.8708,0.9996,0.0558,0.09143,0.5425,-0.829,0,0,0,0,0,0,0,1.000,0.5558,0.7853,1.000,0.4125,0.7858,0.9971,-0.306,0.3884,0,0,0,0,0,0,0.9999,0.2158,0.3581,0.9999,0.555,0.5856,0.7198,-0.078,0.008766,0.735,0.6254,0.2370,0,0,0,0,0,0,0,0,0,0.9999,0.7086,1
3,9,1000,0.8205,0.7691,1,0,0,0,0,0,0,0,0,0,1.000,0.5789,0.9398,0,0,0,0,0,0,0.9999,0.6637,0.9922,0.9999,0.4646,0.8563,0.9998,-1.017,0.2685,0,0,0,0,0,0,0.9999,0.6768,0.9141,1.000,0.6914,0.9994,0.9762,0.4664,0.5119,0,0,0,0,0,0,0.9769,0.3608,0.3381,1.000,0.694,0.9946,0.348,0.1194,0,0.5795,0.4405,0,0,0,0,0,0,0,0,0,0,1.000,0.7312,1
3,9,1500,0.8467,0.7583,1,0,0,0,0,0,0,0,0,0,1.000,0.6006,0.7515,0.5683,0.5079,0,0,0,0,1.000,0.6225,0.9474,0.9973,0.2310,0.2968,0.8173,-1.019,0.03323,0,0,0,0,0,0,1.000,0.6715,0.8558,0.9515,0.55,0.5373,0.9379,0.4531,0.4250,0,0,0,0,0,0,0.9999,0.5522,0.7645,1.000,0.70,1,0.4586,0.1766,0,0.6623,0.4241,0,0,0,0,0,0,0,0,0,0,1.000,0.705,1
3,9,2000,0.8478,0.7591,1,0,0,0,0,0,0,0,0,0,1.000,0.5589,0.6805,0.6521,0.5206,0,0,0,0,1.000,0.6714,0.9922,1.000,0.3216,0.7226,0.9358,-0.875,0.1505,0,0,0,0,0,0,1.000,0.6694,0.7736,0.9202,0.4971,0.3520,0.9244,0.3078,0.2889,0,0,0,0,0,0,1.000,0.6211,0.9099,0.9999,0.7227,1,0.498,0.1851,0,0.6438,0.4267,0,0,0,0,0,0,0,0,0,0,1.000,0.7117,1
3,10,1000,0.819,0.7616,1,0,0,0,0,0,0,0,0,0,1.000,0.4911,0.7635,0,0,0,0,0,0,1.000,0.7421,1,1.000,0.5287,0.8354,0.6068,0.0399,0,0,0,0,0,0,0,1.000,0.7368,1,0.9999,0.3406,0.5538,0.9613,0.7348,1,0,0,0,0,0,0,1.000,0.3556,0.3485,0.9998,0.7325,1,0.315,-0.391,0,0.9360,0.638,0.5994,0,0,0,0,0,0,0,0,0,1.000,0.6636,0.7754
3,10,1500,0.8451,0.7498,1,0,0,0,0,0,0,0,0,0,0.9997,0.3057,0.6550,0.3848,0.3451,0,0,0,0,1.000,0.6978,0.9991,1.000,0.5765,0.8052,0.6029,-0.049,0,0,0,0,0,0,0,0.9999,0.7269,1,0.9354,0.2392,0.3162,0.9234,0.6781,0.9873,0,0,0,0,0,0,1.000,0.5258,0.8120,1.000,0.7362,1,0.3333,-0.319,0,0.9919,0.6248,0.6447,0,0,0,0,0,0,0,0,0,0.9811,0.6383,0.6816
3,10,2000,0.8680,0.7666,1,0,0,0,0,0,0,0,0,0,0.9999,0.2617,0.5500,0.3932,0.2975,0,0,0,0,0.9999,0.6627,0.9607,1.000,0.6756,0.9868,0.6492,-0.015,0,0,0,0,0,0,0,0.9999,0.7486,1,0.9398,0.2025,0.2980,0.9556,0.6667,0.9881,0,0,0,0,0,0,1.000,0.5619,0.9095,1.000,0.7241,1,0.2589,-0.394,0,0.9997,0.6508,0.8197,0,0,0,0,0,0,0,0,0,0.9996,0.6404,0.6823
3,20,1000,0.8718,0.8513,1,0,0,0,0,0,0,0,0,0,1.000,0.7842,1,0,0,0,0,0,0,0.9999,0.8115,1,0.8863,0.6821,0.9706,0.8920,0.4100,0.3762,0,0,0,0,0,0,0.9993,0.6870,0.9898,1.000,0.8635,1,0.8677,0.5964,0.5377,0,0,0,0,0,0,1.000,0.7899,1,1.000,0.7550,1,0.3146,0.2521,0,0.8673,0.7585,1,0,0,0,0,0,0,0,0,0,1.000,0.7638,1
3,20,1500,0.8935,0.8519,1,0,0,0,0,0,0,0,0,0,1.000,0.8396,1,0.5662,0.5184,0,0,0,0,1.000,0.8101,1,0.8999,0.6952,0.9981,0.7026,0.2774,0.0003135,0,0,0,0,0,0,0.9991,0.7235,1,0.9800,0.6751,0.9737,0.7564,0.5870,0.2117,0,0,0,0,0,0,0.9999,0.8043,1,0.9999,0.7648,1,0.2916,0.2356,0,0.8894,0.7523,1,0,0,0,0,0,0,0,0,0,0.9999,0.7668,1
3,20,2000,0.8874,0.8453,1,0,0,0,0,0,0,0,0,0,1.000,0.85,1,0.5686,0.5,0,0,0,0,1.000,0.7844,1,0.9357,0.7316,1,0.7054,0.2793,0.001690,0,0,0,0,0,0,0.9996,0.7296,1,0.9610,0.7004,1,0.7940,0.5674,0.3282,0,0,0,0,0,0,0.9953,0.7722,1,0.9999,0.7644,1,0.2907,0.2487,0,0.8876,0.7556,1,0,0,0,0,0,0,0,0,0,0.9999,0.7687,1
3,30,1000,0.9072,0.8897,1,0,0,0,0,0,0,0,0,0,1.000,0.8924,1,0,0,0,0,0,0,0.9522,0.7835,1,0.7447,0.5346,0.02930,0.9034,0.6930,0.9909,0,0,0,0,0,0,0.9995,0.6972,0.9976,0.7873,0.6995,0.9998,0.6935,0.5538,0,0,0,0,0,0,0,0.8483,0.6846,0.9552,0.9999,0.8124,1,0.4282,0.3517,0,0.9231,0.8682,1,0,0,0,0,0,0,0,0,0,1.000,0.7897,1
3,30,1500,0.8956,0.8694,1,0,0,0,0,0,0,0,0,0,1.000,0.8902,1,0.6810,0.6525,0,0,0,0,1.000,0.8559,1,0.8080,0.5816,0.5543,0.7977,0.5773,0.5172,0,0,0,0,0,0,0.9999,0.7059,1,0.8160,0.6578,0.8441,0.6797,0.5603,0,0,0,0,0,0,0,0.8103,0.6516,0.9112,0.9998,0.7998,1,0.3889,0.3148,0,0.9552,0.8685,1,0,0,0,0,0,0,0,0,0,0.9999,0.7670,1
3,30,2000,0.8912,0.8589,1,0,0,0,0,0,0,0,0,0,1.000,0.8829,1,0.6458,0.6159,0,0,0,0,1.000,0.8844,1,0.8417,0.6555,0.7613,0.7524,0.5550,0.2866,0,0,0,0,0,0,1.000,0.7284,1,0.8215,0.6753,0.9129,0.6677,0.5059,0,0,0,0,0,0,0,0.8322,0.6348,0.8724,0.9997,0.8024,1,0.4034,0.3318,0,0.9999,0.8834,1,0,0,0,0,0,0,0,0,0,1.000,0.7291,1
3,40,1000,0.9031,0.8902,1,0,0,0,0,0,0,0,0,0,0.9933,0.9234,1,0,0,0,0,0,0,0.8751,0.6483,0.7032,0.7008,0.5868,0.0006659,1.000,0.9136,1,0,0,0,0,0,0,0.9999,0.7442,1,0.7961,0.7257,1,0.7092,0.6276,0.03191,0,0,0,0,0,0,0.8737,0.6938,0.9899,1.000,0.8083,1,0.4344,0.3366,0,0.9941,0.9218,1,0,0,0,0,0,0,0,0,0,0.9996,0.7881,1
3,40,1500,0.8874,0.8630,1,0,0,0,0,0,0,0,0,0,1.000,0.9363,1,0.8517,0.8203,1,0,0,0,0.9948,0.7772,1,0.8020,0.6488,0.6297,1.000,0.8976,1,0,0,0,0,0,0,1.000,0.7426,1,0.7953,0.6939,0.9953,0.6692,0.6059,0,0,0,0,0,0,0,0.7984,0.6779,0.8416,0.9999,0.7874,1,0.3687,0.3089,0,0.9727,0.8415,1,0,0,0,0,0,0,0,0,0,1.000,0.7868,1
3,40,2000,0.8827,0.8570,1,0,0,0,0,0,0,0,0,0,1.000,0.9171,1,0.8060,0.7709,1,0,0,0,1.000,0.8149,1,0.8467,0.7181,1,0.9734,0.8485,1,0,0,0,0,0,0,0.9995,0.7364,1,0.7866,0.6951,0.9957,0.6512,0.5775,0,0,0,0,0,0,0,0.8035,0.6689,0.7693,0.9997,0.7859,1,0.3658,0.3068,0,0.9689,0.7776,1,0,0,0,0,0,0,0,0,0,1.000,0.7956,1
3,50,1000,0.9081,0.8896,1,0,0,0,0,0,0,0,0,0,1.000,0.9240,1,0,0,0,0,0,0,0.8376,0.6154,0.6098,0.6504,0.5741,0,0.9852,0.8515,1,0,0,0,0,0,0,0.9998,0.7009,1,0.8184,0.7474,1,0.6626,0.5945,0,0,0,0,0,0,0,0.8040,0.6424,0.8041,1.000,0.7860,1,0.4359,0.3882,0,0.9333,0.8854,1,0,0,0,0,0,0,0,0,0,1.000,0.7906,1
3,50,1500,0.9039,0.874,1,0,0,0,0,0,0,0,0,0,1.000,0.9353,1,0.7696,0.7406,1,0,0,0,0.9397,0.7232,1,0.7171,0.6329,0.1595,0.8995,0.7550,1,0,0,0,0,0,0,0.9998,0.6793,0.7987,0.7982,0.7054,1,0.6288,0.5701,0,0,0,0,0,0,0,0.7771,0.6590,0.8168,0.9998,0.7676,1,0.4178,0.3558,0,0.9164,0.8378,1,0,0,0,0,0,0,0,0,0,0.9999,0.7632,1
3,50,2000,0.9046,0.8724,1,0,0,0,0,0,0,0,0,0,1.000,0.9301,1,0.7180,0.6913,0.8039,0,0,0,0.9869,0.7801,1,0.76,0.6792,0.8149,0.8530,0.7139,1,0,0,0,0,0,0,0.9998,0.6788,0.8060,0.7955,0.6979,0.9993,0.6127,0.5466,0,0,0,0,0,0,0,0.7624,0.6402,0.5503,0.9999,0.7719,1,0.4146,0.3505,0,0.9130,0.81,1,0,0,0,0,0,0,0,0,0,0.9996,0.7779,1
4,5,1000,0.7176,0.6639,0.2429,0,0,0,0,0,0,0,0,0,1.000,0.0162,0.5806,0,0,0,0,0,0,0.9598,0.455,0.6207,0.9980,0.3738,0.4778,0.9994,-0.388,0.1987,0,0,0,0,0,0,0.9994,0.52,0.4355,0.7170,0.1846,0.001075,0.9995,0.5821,0.8004,0,0,0,0,0,0,0.9982,0.5067,0.4508,0.9999,0.5891,0.4706,0.0417,0.0417,0,0.759,0.6652,0.6533,0,0,0,0,0,0,0,0,0,0.9344,0.6436,0.5801
4,5,1500,0.7429,0.6546,0.4087,0,0,0,0,0,0,0,0,0,1.000,0.1404,0.5486,0,0,0,0,0,0,0.8912,0.4504,0.1987,0.9767,0.315,0.5308,0.9999,-0.320,0.4270,0,0,0,0,0,0,0.9999,0.6584,0.8583,0.6722,0.3833,0,0.9996,0.5979,0.8762,0,0,0,0,0,0,1.000,0.5488,0.6565,0.9999,0.6181,0.5965,0.0417,0.0417,0,0.8132,0.6568,0.4316,0,0,0,0,0,0,0,0,0,0.8743,0.5879,0.3712
4,5,2000,0.7505,0.6488,0.3815,0,0,0,0,0,0,0,0,0,0.9999,0.1538,0.4880,0,0,0,0,0,0,0.7800,0.4871,0.1102,1.000,0.4192,0.6457,0.9999,-0.433,0.4027,0,0,0,0,0,0,1.000,0.6530,0.7934,0.6738,0.3283,0,1.000,0.5976,0.8889,0,0,0,0,0,0,1.000,0.6340,0.9237,0.9992,0.6236,0.5748,0.0417,0.0417,0,0.8268,0.6667,0.8884,0,0,0,0,0,0,0,0,0,0.9138,0.622,0.5573
4,6,1000,0.7104,0.6837,0.2429,0,0,0,0,0,0,0,0,0,0.9573,0.5448,0.4320,0,0,0,0,0,0,0.9999,0.7027,1,0.9861,0.4642,0.5480,0.9989,0.6064,0.9206,0,0,0,0,0,0,1.000,0.7602,1,0.8230,0.5860,0.3449,0.4329,0.1665,0,0,0,0,0,0,0,0.8419,0.5491,0.4426,1.000,0.7082,1,0.2465,0.1310,0,0.7079,0.6422,0.1467,0,0,0,0,0,0,0,0,0,0.8475,0.575,0.3567
4,6,1500,0.6806,0.6459,0,0,0,0,0,0,0,0,0,0,0.9188,0.5679,0.5005,0,0,0,0,0,0,1.000,0.6533,0.9230,1.000,0.3912,0.5422,1.000,0.5535,0.9151,0,0,0,0,0,0,1.000,0.7452,1,0.8551,0.5110,0.4714,0.4988,0.1054,0,0,0,0,0,0,0,0.8470,0.5731,0.5997,0.9875,0.6860,0.9506,0.2876,0.1434,0,0.768,0.641,0.6026,0,0,0,0,0,0,0,0,0,0.8510,0.5962,0.5735
4,6,2000,0.7111,0.652,0.05901,0,0,0,0,0,0,0,0,0,0.9455,0.56,0.4378,0,0,0,0,0,0,0.9992,0.6610,0.9893,0.9999,0.5546,0.7211,0.9999,0.6118,0.8738,0,0,0,0,0,0,1.000,0.7511,1,0.778,0.4421,0.1909,0.5045,0.0715,0,0,0,0,0,0,0,0.8114,0.5878,0.3590,0.9999,0.6934,0.9936,0.2815,0.1316,0,0.7429,0.6410,0.2954,0,0,0,0,0,0,0,0,0,0.8546,0.5779,0.5874
4,7,1000,0.7295,0.7083,1,0,0,0,0,0,0,0,0,0,1.000,0.7229,1,0,0,0,0,0,0,1.000,0.6202,0.8926,0.9999,0.2980,0.7004,0.5479,-1.419,0,0,0,0,0,0,0,1.000,0.7345,1,0.9242,0.5667,0.7168,0.5116,0.1588,0,0,0,0,0,0,0,0.7392,0.1383,0.009740,0.9999,0.5836,0.7008,0.9821,0.1196,0.6231,0.6824,0.6648,0,0,0,0,0,0,0,0,0,0,0.8107,0.6215,0.3005
4,7,1500,0.6957,0.6559,0,0,0,0,0,0,0,0,0,0,1.000,0.6838,0.9962,0,0,0,0,0,0,1.000,0.8028,1,1.000,0.2031,0.6608,0.4574,-1.119,0,0,0,0,0,0,0,1.000,0.7375,1,0.8206,0.5305,0.2427,0.4726,0.108,0,0,0,0,0,0,0,0.8798,0.3962,0.2170,0.9999,0.6640,0.8651,0.8537,-0.268,0.1789,0.7133,0.6122,0.1421,0,0,0,0,0,0,0,0,0,0.8737,0.6632,0.8777
4,7,2000,0.7139,0.6536,0.1012,0,0,0,0,0,0,0,0,0,1.000,0.6901,0.9956,0,0,0,0,0,0,1.000,0.7299,1,1.000,0.1849,0.6986,0.4284,-0.708,0,0,0,0,0,0,0,1.000,0.7209,1,0.8648,0.5526,0.4812,0.504,0.1309,0,0,0,0,0,0,0,0.9017,0.4421,0.3186,0.9320,0.6246,0.7788,0.7833,-0.427,0.07049,0.7071,0.5950,0.006565,0,0,0,0,0,0,0,0,0,0.8584,0.6544,0.7544
4,8,1000,0.8068,0.7945,1,0,0,0,0,0,0,0,0,0,0.9350,0.7716,1,0,0,0,0,0,0,1.000,0.8313,1,0.9993,0.4703,0.4703,0.3439,-0.320,0,0,0,0,0,0,0,0.9999,0.58,0.6838,1.000,0.4633,0.7900,0.9999,0.3658,0.5508,0,0,0,0,0,0,1.000,0.2454,0.4241,0.9048,0.6331,0.6849,0.7782,0.5900,0.2188,0.5930,0.5776,0,0,0,0,0,0,0,0,0,0,0.8041,0.6768,0.8306
4,8,1500,0.7943,0.7787,1,0,0,0,0,0,0,0,0,0,0.8951,0.6764,0.9743,0,0,0,0,0,0,1.000,0.7398,1,1.000,0.3878,0.3849,0.2528,-0.361,0,0,0,0,0,0,0,1.000,0.6019,0.7777,1.000,0.5104,0.8930,0.9998,0.3867,0.6370,0,0,0,0,0,0,1.000,0.5154,0.7270,1.000,0.6205,0.7812,0.6865,0.4621,0,0.5792,0.5539,0,0,0,0,0,0,0,0,0,0,0.8539,0.6887,0.9296
4,8,2000,0.7801,0.7669,1,0,0,0,0,0,0,0,0,0,0.8827,0.6579,0.9653,0,0,0,0,0,0,0.8842,0.6758,0.9815,0.9998,0.5393,0.7113,0.2846,-0.352,0,0,0,0,0,0,0,1.000,0.6008,0.7762,1.000,0.4783,0.8864,0.9996,0.4892,0.6649,0,0,0,0,0,0,1.000,0.5804,0.8566,1.000,0.6072,0.81,0.6951,0.4346,0,0.5946,0.5665,0,0,0,0,0,0,0,0,0,0,0.8392,0.7012,1
4,9,1000,0.8467,0.8332,1,0,0,0,0,0,0,0,0,0,1.000,0.6813,0.9779,0,0,0,0,0,0,1.000,0.6937,0.9977,1.000,0.6325,0.8863,0.8904,-0.204,0.2852,0,0,0,0,0,0,0.9102,0.68,0.9361,0.8670,0.6568,0.9333,0.9999,0.7304,1,0,0,0,0,0,0,0.8644,0.575,0.6335,1.000,0.6841,0.9492,0.2160,0.1367,0,0.5779,0.5421,0,0,0,0,0,0,0,0,0,0,0.9612,0.6971,0.9947
